job_title,experience_years,education_level,skills_count,industry,company_size,location,remote_work,certifications,salary
Frontend Developer,16,High School,13,Telecom,Large,Germany,Hybrid,2,162005
Cybersecurity Analyst,20,Diploma,1,Education,Large,Sweden,Yes,2,162463
Machine Learning Engineer,17,PhD,11,Healthcare,Small,Netherlands,No,5,184700
Frontend Developer,4,PhD,17,Government,Medium,Singapore,Yes,2,143096
Frontend Developer,12,High School,12,Finance,Small,Singapore,Yes,1,114925
Software Engineer,18,High School,2,Finance,Small,Germany,No,1,129908
Data Analyst,11,Diploma,15,Telecom,Large,Singapore,Yes,1,121957
Data Scientist,3,PhD,9,Consulting,Startup,Remote,Hybrid,3,118522
Data Analyst,10,High School,12,Retail,Medium,Singapore,Yes,2,100186
Business Analyst,8,High School,18,Manufacturing,Startup,Australia,Yes,0,98103
Software Engineer,18,Master,2,Consulting,Startup,USA,Hybrid,2,181547
DevOps Engineer,12,High School,16,Telecom,Large,Germany,Yes,1,162539
DevOps Engineer,15,Bachelor,8,Retail,Large,Remote,Hybrid,5,165222
Business Analyst,17,Diploma,18,Manufacturing,Startup,Canada,Hybrid,3,142170
Business Analyst,8,PhD,5,Telecom,Enterprise,Sweden,Hybrid,2,138084
Backend Developer,2,Bachelor,15,Retail,Large,UK,No,2,143695
Cloud Engineer,17,PhD,10,Telecom,Small,Germany,Hybrid,0,178929
Business Analyst,17,Bachelor,17,Telecom,Enterprise,Germany,Yes,5,190746
AI Engineer,15,Master,6,Government,Startup,Singapore,Yes,2,148678
Data Analyst,5,High School,1,Media,Enterprise,Australia,Yes,2,92366
Data Analyst,11,Diploma,16,Education,Enterprise,Sweden,Yes,0,134283
Software Engineer,0,PhD,8,Government,Enterprise,Sweden,No,4,147149
Data Scientist,19,High School,11,Healthcare,Enterprise,Germany,Hybrid,0,187711
Product Manager,0,Master,2,Education,Startup,Remote,Yes,0,107596
Machine Learning Engineer,20,Master,17,Retail,Small,USA,Yes,0,234634
Frontend Developer,20,Master,10,Manufacturing,Small,USA,No,0,189360
Data Scientist,13,Bachelor,17,Consulting,Medium,UK,Hybrid,3,171531
Business Analyst,17,Diploma,11,Manufacturing,Medium,USA,No,0,150831
Cybersecurity Analyst,9,Bachelor,12,Media,Medium,Sweden,No,4,133821
Frontend Developer,19,Bachelor,1,Education,Small,Remote,Yes,5,140481
Backend Developer,9,Diploma,16,Consulting,Startup,USA,Hybrid,3,143548
Machine Learning Engineer,16,PhD,14,Retail,Large,Remote,Hybrid,1,191044
Cloud Engineer,15,Diploma,5,Retail,Small,Germany,Yes,0,136559
Software Engineer,16,Master,16,Manufacturing,Small,Canada,Hybrid,3,177636
Data Analyst,18,Diploma,16,Telecom,Enterprise,Germany,No,4,168047
Cloud Engineer,11,High School,17,Finance,Enterprise,Australia,No,5,169130
Business Analyst,4,Diploma,12,Finance,Startup,Remote,Hybrid,2,80482
Data Scientist,10,Bachelor,13,Consulting,Enterprise,Australia,Hybrid,2,160617
DevOps Engineer,1,High School,3,Technology,Enterprise,Canada,No,2,146349
Data Analyst,14,Master,6,Manufacturing,Small,Netherlands,Yes,2,121058
Product Manager,2,Master,1,Manufacturing,Enterprise,Sweden,No,1,144073
Data Analyst,18,PhD,6,Healthcare,Large,Singapore,Hybrid,4,166790
Cloud Engineer,0,Master,16,Healthcare,Enterprise,Netherlands,Yes,1,148890
Cybersecurity Analyst,1,Master,18,Government,Small,USA,Hybrid,4,147719
Data Analyst,1,Bachelor,2,Consulting,Large,Netherlands,No,0,81393
Software Engineer,0,Master,10,Media,Enterprise,Germany,No,2,142919
Business Analyst,12,Bachelor,18,Manufacturing,Medium,Remote,No,2,119115
AI Engineer,0,High School,3,Government,Small,Singapore,Hybrid,3,107205
AI Engineer,11,PhD,7,Education,Small,Sweden,No,4,167788
Data Scientist,15,Master,12,Technology,Large,Singapore,Yes,5,188659
AI Engineer,6,High School,15,Telecom,Startup,Australia,Yes,5,134678
Business Analyst,20,Diploma,9,Healthcare,Enterprise,Remote,Hybrid,1,148182
Frontend Developer,2,High School,5,Telecom,Enterprise,Sweden,No,2,101397
AI Engineer,18,Diploma,14,Technology,Startup,Australia,No,0,159996
Business Analyst,0,Diploma,3,Healthcare,Medium,USA,Hybrid,2,98371
Cloud Engineer,5,PhD,5,Consulting,Enterprise,Sweden,Hybrid,1,173167
AI Engineer,10,High School,12,Finance,Large,Sweden,Hybrid,5,166051
Machine Learning Engineer,15,High School,13,Consulting,Enterprise,Netherlands,Hybrid,2,181477
Product Manager,13,Bachelor,3,Media,Medium,Sweden,No,4,138012
Software Engineer,17,Bachelor,14,Education,Small,Remote,No,2,131036
Business Analyst,9,Bachelor,5,Finance,Small,Canada,No,3,116609
Software Engineer,2,Bachelor,1,Telecom,Large,Remote,Yes,0,112429
Data Scientist,17,High School,14,Manufacturing,Enterprise,India,Yes,0,115763
DevOps Engineer,0,PhD,14,Manufacturing,Enterprise,UK,Hybrid,5,175895
AI Engineer,19,Bachelor,7,Telecom,Enterprise,Sweden,Hybrid,0,198909
Cybersecurity Analyst,12,Bachelor,19,Media,Startup,UK,Hybrid,1,144554
Frontend Developer,20,Diploma,16,Media,Small,Germany,No,2,151840
Data Scientist,7,High School,18,Finance,Small,Remote,Yes,1,117298
Machine Learning Engineer,10,PhD,9,Government,Medium,UK,Hybrid,0,190900
Business Analyst,10,Bachelor,19,Manufacturing,Startup,Canada,No,1,121037
Machine Learning Engineer,0,Master,15,Education,Medium,India,No,4,100916
Frontend Developer,20,Diploma,2,Healthcare,Startup,India,Hybrid,1,84765
Business Analyst,1,PhD,12,Manufacturing,Medium,Sweden,Yes,0,100063
Frontend Developer,6,PhD,7,Retail,Startup,Remote,Yes,0,99518
DevOps Engineer,15,PhD,16,Finance,Large,India,Hybrid,2,129765
Data Scientist,3,High School,9,Finance,Startup,Canada,No,1,96193
Backend Developer,17,PhD,15,Consulting,Medium,India,Hybrid,0,114488
Data Analyst,2,PhD,13,Consulting,Medium,USA,No,5,143879
Software Engineer,9,High School,17,Retail,Large,Remote,No,5,132090
Frontend Developer,13,Bachelor,13,Healthcare,Medium,Remote,No,5,126052
Cloud Engineer,5,PhD,2,Government,Small,UK,Hybrid,2,153331
Data Analyst,0,High School,9,Healthcare,Enterprise,USA,No,1,114613
Frontend Developer,12,PhD,10,Telecom,Large,Germany,Hybrid,0,167777
Product Manager,20,High School,1,Consulting,Medium,Remote,Yes,1,151058
Data Analyst,20,Master,15,Healthcare,Enterprise,Netherlands,Hybrid,0,166518
Frontend Developer,17,Master,11,Finance,Large,USA,No,3,223230
AI Engineer,16,High School,10,Technology,Small,Netherlands,Yes,1,162592
Software Engineer,15,High School,15,Finance,Medium,UK,No,2,162065
DevOps Engineer,0,Master,17,Education,Startup,Singapore,Yes,0,116223
Software Engineer,14,PhD,6,Technology,Small,Germany,No,2,161612
AI Engineer,19,High School,12,Telecom,Enterprise,Australia,Yes,1,207343
Data Scientist,11,Master,8,Telecom,Large,India,Yes,1,116729
Software Engineer,18,Bachelor,6,Healthcare,Startup,Australia,Yes,1,128802
Cybersecurity Analyst,9,Bachelor,6,Technology,Small,Germany,No,2,128269
Backend Developer,10,PhD,13,Consulting,Medium,Remote,Hybrid,3,151841
Data Scientist,20,Diploma,10,Consulting,Medium,Singapore,Hybrid,4,159043
Product Manager,9,PhD,14,Government,Large,Singapore,Hybrid,2,169214
Machine Learning Engineer,13,Bachelor,5,Manufacturing,Enterprise,USA,No,1,234300
Business Analyst,9,PhD,5,Finance,Startup,Netherlands,Yes,2,108561
Frontend Developer,20,PhD,19,Telecom,Startup,Netherlands,No,4,156783
Data Analyst,18,Master,13,Healthcare,Large,Remote,Hybrid,1,156253
DevOps Engineer,7,Bachelor,12,Government,Small,UK,No,1,139654
Business Analyst,13,High School,9,Education,Startup,Germany,Yes,1,99803
AI Engineer,5,Bachelor,7,Manufacturing,Small,Remote,No,4,139939
Business Analyst,16,Master,8,Media,Enterprise,Singapore,Yes,1,163820
Business Analyst,13,PhD,16,Telecom,Enterprise,Remote,Hybrid,0,160682
Product Manager,4,Bachelor,2,Consulting,Startup,Germany,Yes,5,131882
Data Analyst,14,PhD,17,Technology,Small,UK,Yes,4,157320
Backend Developer,10,Bachelor,17,Telecom,Medium,Australia,No,0,131266
Business Analyst,14,High School,3,Retail,Small,Sweden,No,0,85246
Business Analyst,12,High School,8,Government,Startup,India,No,1,61833
Cybersecurity Analyst,12,Bachelor,19,Technology,Large,India,Hybrid,1,106584
Data Analyst,3,Master,2,Finance,Small,Canada,No,0,107239
Backend Developer,16,Master,19,Finance,Startup,Netherlands,Yes,5,155395
Machine Learning Engineer,11,Master,3,Finance,Small,UK,Hybrid,4,175242
AI Engineer,2,Master,12,Finance,Small,India,No,1,94593
DevOps Engineer,20,High School,6,Healthcare,Large,India,Yes,4,118711
Software Engineer,3,Master,7,Telecom,Medium,Canada,Hybrid,2,143004
DevOps Engineer,18,High School,11,Telecom,Enterprise,Singapore,Hybrid,4,176550
Software Engineer,15,High School,7,Healthcare,Medium,USA,No,4,168478
Data Scientist,0,Bachelor,13,Consulting,Startup,Singapore,Hybrid,3,103007
Software Engineer,0,Bachelor,8,Finance,Large,Germany,Hybrid,3,122465
Data Scientist,10,Bachelor,19,Healthcare,Small,Netherlands,No,1,134590
Frontend Developer,11,Diploma,19,Consulting,Small,USA,Hybrid,4,147162
Data Scientist,17,PhD,1,Healthcare,Large,UK,No,0,199429
AI Engineer,4,Master,7,Consulting,Small,Remote,Hybrid,4,144055
AI Engineer,18,PhD,12,Finance,Startup,Remote,No,4,170905
Data Scientist,13,Master,14,Manufacturing,Startup,USA,Hybrid,1,184160
Machine Learning Engineer,16,Diploma,3,Retail,Startup,UK,No,1,158503
Product Manager,5,Master,14,Media,Enterprise,Canada,No,0,190685
AI Engineer,8,High School,10,Consulting,Small,Germany,Yes,0,150493
Backend Developer,6,High School,18,Government,Medium,Netherlands,Yes,1,118804
Machine Learning Engineer,11,High School,3,Retail,Medium,Netherlands,No,0,127942
Product Manager,18,High School,2,Retail,Enterprise,Netherlands,Hybrid,2,166322
AI Engineer,14,Master,7,Healthcare,Startup,USA,Yes,0,207985
Backend Developer,6,Diploma,8,Retail,Large,Australia,Hybrid,1,119977
Frontend Developer,3,PhD,1,Healthcare,Large,India,Hybrid,3,91016
Data Analyst,2,PhD,1,Finance,Small,USA,Yes,1,127045
Cloud Engineer,7,PhD,19,Telecom,Small,Australia,No,0,144339
DevOps Engineer,2,Master,5,Telecom,Large,Remote,No,4,128862
Frontend Developer,15,Diploma,5,Retail,Enterprise,USA,Hybrid,5,191131
Software Engineer,4,High School,8,Technology,Small,Netherlands,Yes,1,98014
Data Scientist,8,Master,1,Consulting,Medium,Remote,Hybrid,0,129974
Business Analyst,10,Diploma,3,Manufacturing,Enterprise,Canada,Hybrid,0,143564
Data Scientist,14,Bachelor,5,Retail,Large,USA,No,3,191163
Frontend Developer,1,Diploma,11,Manufacturing,Small,UK,Hybrid,2,101269
AI Engineer,14,Master,8,Healthcare,Large,Canada,Hybrid,1,224585
AI Engineer,10,Diploma,14,Education,Medium,Sweden,Hybrid,4,158756
Business Analyst,2,Master,18,Manufacturing,Large,Germany,Hybrid,4,125723
DevOps Engineer,8,Master,15,Finance,Large,Canada,Hybrid,4,185332
Data Analyst,3,High School,1,Media,Enterprise,Germany,Yes,5,101499
Backend Developer,9,Master,6,Retail,Enterprise,Sweden,No,5,158242
Business Analyst,5,High School,14,Media,Small,Remote,Hybrid,4,92757
AI Engineer,12,Master,15,Technology,Startup,Netherlands,Yes,2,162909
Business Analyst,14,Bachelor,10,Telecom,Medium,Germany,Yes,1,142324
Cloud Engineer,18,High School,5,Consulting,Large,Canada,Yes,1,192121
Cloud Engineer,18,Diploma,14,Healthcare,Startup,Sweden,Hybrid,5,138165
Product Manager,11,Bachelor,15,Consulting,Small,Canada,Yes,4,187623
Data Scientist,13,Diploma,1,Finance,Startup,USA,Yes,3,158347
Cloud Engineer,7,Bachelor,6,Education,Small,Canada,No,2,143529
Data Scientist,13,Master,5,Healthcare,Large,Germany,Yes,1,173803
Software Engineer,4,Bachelor,4,Education,Large,Netherlands,Yes,1,122900
Business Analyst,9,Bachelor,12,Healthcare,Large,Canada,Yes,4,155180
Data Scientist,12,Diploma,5,Manufacturing,Medium,USA,Yes,0,157854
Data Analyst,16,Bachelor,19,Finance,Startup,USA,Yes,1,155556
Backend Developer,4,Diploma,14,Technology,Small,Australia,Yes,1,103487
Product Manager,13,Bachelor,13,Telecom,Large,USA,No,3,221177
Cybersecurity Analyst,4,Master,11,Retail,Medium,Sweden,Yes,1,139435
Data Scientist,17,Diploma,14,Manufacturing,Small,India,No,3,93360
DevOps Engineer,12,High School,15,Media,Enterprise,Sweden,No,5,157808
Software Engineer,14,Bachelor,8,Consulting,Medium,Netherlands,No,3,133583
AI Engineer,12,Master,3,Finance,Enterprise,Netherlands,Hybrid,1,196145
Machine Learning Engineer,8,Bachelor,3,Technology,Small,Singapore,Yes,0,132136
Cybersecurity Analyst,20,PhD,4,Telecom,Large,Singapore,No,5,199579
Cybersecurity Analyst,5,Bachelor,5,Manufacturing,Enterprise,UK,Yes,1,166194
Machine Learning Engineer,7,PhD,4,Finance,Startup,Singapore,No,1,139423
Software Engineer,4,PhD,4,Manufacturing,Large,Sweden,No,5,139071
Machine Learning Engineer,17,PhD,8,Finance,Large,Sweden,Yes,3,210457
Frontend Developer,0,High School,4,Finance,Enterprise,Australia,No,4,94271
Frontend Developer,16,Diploma,12,Education,Enterprise,USA,Hybrid,2,197403
Machine Learning Engineer,11,High School,2,Manufacturing,Enterprise,Canada,No,5,198914
Software Engineer,12,Diploma,7,Consulting,Startup,Germany,Hybrid,5,128036
Product Manager,0,Bachelor,18,Government,Small,Remote,Yes,5,124670
Business Analyst,14,High School,7,Technology,Medium,USA,Yes,2,137365
AI Engineer,1,Master,10,Healthcare,Startup,Sweden,No,2,128426
Data Analyst,2,High School,17,Government,Large,Netherlands,No,2,95762
Data Scientist,0,High School,9,Media,Large,UK,Hybrid,4,124481
Machine Learning Engineer,14,Master,14,Telecom,Small,Remote,Hybrid,1,156963
Business Analyst,12,Diploma,13,Technology,Medium,Australia,Yes,3,118347
Software Engineer,16,Master,12,Government,Startup,India,Yes,4,97414
Backend Developer,4,Master,16,Finance,Medium,Netherlands,No,2,133507
Product Manager,18,PhD,10,Telecom,Small,Remote,No,3,173655
Backend Developer,15,Bachelor,7,Media,Medium,Singapore,Hybrid,2,137506
Software Engineer,7,PhD,13,Telecom,Small,Netherlands,Yes,2,128385
Data Scientist,1,High School,1,Retail,Startup,Singapore,No,5,87660
Frontend Developer,0,Master,12,Manufacturing,Enterprise,Germany,Hybrid,2,138592
DevOps Engineer,2,Bachelor,13,Retail,Enterprise,Remote,No,5,146275
Software Engineer,7,High School,9,Media,Enterprise,Remote,No,0,124052
Data Analyst,17,Bachelor,15,Retail,Medium,UK,Hybrid,0,148515
Data Scientist,4,Diploma,13,Government,Small,USA,Hybrid,0,140938
AI Engineer,6,Master,19,Media,Small,India,Hybrid,2,109623
Data Analyst,19,PhD,13,Retail,Enterprise,Remote,Yes,0,179294
Software Engineer,20,Master,2,Education,Medium,Netherlands,Yes,1,154725
Data Analyst,19,Master,7,Finance,Enterprise,Singapore,Hybrid,3,159107
Backend Developer,4,Master,18,Finance,Startup,Germany,Yes,2,126381
Frontend Developer,9,Master,17,Finance,Startup,Australia,Yes,3,125626
Machine Learning Engineer,6,High School,19,Finance,Startup,Remote,No,2,118265
Cloud Engineer,2,Master,8,Media,Small,Canada,No,5,150610
AI Engineer,8,Bachelor,16,Finance,Medium,Remote,Yes,5,168465
Machine Learning Engineer,7,Bachelor,9,Government,Medium,Remote,Yes,5,146166
AI Engineer,6,Master,6,Retail,Startup,Sweden,No,3,131043
AI Engineer,18,Diploma,11,Education,Small,Canada,No,4,204743
Data Scientist,8,PhD,3,Technology,Startup,Remote,Hybrid,0,121101
Product Manager,4,Bachelor,8,Healthcare,Medium,Netherlands,No,3,125689
AI Engineer,14,High School,17,Healthcare,Startup,Germany,Hybrid,5,161537
Machine Learning Engineer,13,Diploma,3,Telecom,Startup,Canada,Hybrid,5,161094
Business Analyst,0,PhD,9,Education,Startup,Singapore,Hybrid,5,100627
Cybersecurity Analyst,14,Master,3,Healthcare,Large,Netherlands,Hybrid,4,170890
Data Scientist,6,PhD,2,Government,Medium,Netherlands,Hybrid,4,138639
Data Analyst,6,Diploma,5,Healthcare,Small,India,No,3,57449
Cloud Engineer,15,Bachelor,5,Government,Large,Netherlands,Hybrid,4,161414
Product Manager,14,High School,5,Finance,Startup,Remote,Hybrid,3,121369
AI Engineer,10,Bachelor,18,Technology,Enterprise,UK,No,1,227405
Cybersecurity Analyst,9,Bachelor,9,Telecom,Large,UK,No,5,168211
Data Scientist,7,High School,13,Government,Large,Netherlands,Yes,4,127886
Data Scientist,1,Diploma,12,Manufacturing,Small,Sweden,Hybrid,0,106378
Software Engineer,10,Diploma,4,Finance,Enterprise,Australia,No,4,136668
Software Engineer,15,Bachelor,8,Retail,Startup,UK,No,5,143089
Backend Developer,4,High School,14,Government,Small,India,Hybrid,0,57574
Data Analyst,7,Diploma,3,Technology,Small,UK,Yes,4,105049
Product Manager,2,Master,14,Telecom,Startup,Sweden,Yes,2,128767
Backend Developer,20,Bachelor,8,Healthcare,Small,Germany,Yes,1,164383
Business Analyst,4,High School,9,Retail,Enterprise,Germany,Yes,0,115502
AI Engineer,0,Diploma,3,Technology,Startup,Netherlands,No,4,107566
Software Engineer,3,Bachelor,9,Government,Startup,Sweden,No,3,96873
Frontend Developer,10,PhD,16,Media,Small,Singapore,Hybrid,5,143881
Data Analyst,14,High School,12,Media,Small,UK,Yes,2,123269
Frontend Developer,16,High School,4,Healthcare,Small,Netherlands,Hybrid,1,110562
Frontend Developer,1,Bachelor,8,Consulting,Startup,Germany,Yes,3,103678
Data Analyst,15,Bachelor,13,Government,Small,Sweden,Yes,1,116293
Software Engineer,10,High School,16,Manufacturing,Small,Canada,Hybrid,2,138814
DevOps Engineer,18,Diploma,18,Telecom,Startup,Remote,No,1,141441
Data Analyst,10,Diploma,6,Government,Medium,Canada,No,0,109043
Cloud Engineer,8,PhD,17,Finance,Startup,Singapore,No,2,134589
AI Engineer,4,Bachelor,11,Education,Small,India,Hybrid,5,86463
Cloud Engineer,11,PhD,14,Government,Startup,Canada,Yes,0,171043
Cloud Engineer,4,Master,3,Media,Medium,Australia,Yes,0,128033
Business Analyst,7,Bachelor,19,Technology,Large,Remote,No,4,123528
Data Scientist,16,PhD,2,Telecom,Enterprise,Netherlands,No,5,204834
Business Analyst,13,Bachelor,4,Healthcare,Medium,India,Yes,2,76378
Cybersecurity Analyst,14,Bachelor,13,Finance,Enterprise,Canada,Yes,5,221937
Software Engineer,6,High School,2,Government,Small,Netherlands,Hybrid,0,96654
Data Scientist,2,Master,12,Telecom,Startup,Germany,No,4,127456
AI Engineer,15,Diploma,1,Finance,Small,UK,No,2,168025
Data Analyst,2,Bachelor,9,Education,Enterprise,Remote,Yes,2,105248
Frontend Developer,17,High School,14,Finance,Large,UK,No,1,159486
Machine Learning Engineer,17,Diploma,17,Telecom,Large,Canada,No,2,213187
Machine Learning Engineer,13,Master,8,Technology,Medium,Sweden,Yes,4,167066
Frontend Developer,14,Bachelor,17,Manufacturing,Small,Remote,Yes,1,136244
Frontend Developer,0,PhD,2,Manufacturing,Small,Remote,Yes,1,96158
Cloud Engineer,4,Bachelor,18,Healthcare,Large,India,Yes,4,107332
Backend Developer,10,Master,11,Healthcare,Small,Netherlands,Yes,0,129381
Product Manager,9,PhD,17,Manufacturing,Small,USA,No,0,201378
Cloud Engineer,20,PhD,17,Telecom,Small,Germany,No,1,188385
Data Scientist,14,PhD,10,Government,Small,Australia,Yes,0,153233
DevOps Engineer,18,PhD,4,Finance,Enterprise,Sweden,Yes,0,204626
Machine Learning Engineer,1,Diploma,3,Consulting,Enterprise,Germany,Yes,0,151839
Machine Learning Engineer,20,Diploma,6,Consulting,Enterprise,Sweden,Hybrid,0,193737
Backend Developer,15,Master,3,Government,Large,Netherlands,Hybrid,5,162114
DevOps Engineer,16,Master,12,Finance,Large,Singapore,Hybrid,0,170863
Data Analyst,7,Bachelor,4,Finance,Large,Australia,No,1,101195
Cybersecurity Analyst,19,PhD,1,Manufacturing,Enterprise,Canada,Yes,0,239413
Frontend Developer,3,Diploma,19,Technology,Large,Netherlands,Hybrid,5,118273
AI Engineer,16,Master,19,Technology,Large,Australia,Hybrid,5,204897
Data Analyst,3,Master,10,Technology,Medium,Remote,Yes,1,97811
Cybersecurity Analyst,8,High School,4,Telecom,Small,Singapore,Hybrid,0,109524
DevOps Engineer,7,PhD,17,Retail,Enterprise,Sweden,No,1,176346
Machine Learning Engineer,17,Diploma,7,Government,Small,Remote,No,1,149149
DevOps Engineer,4,Diploma,8,Consulting,Enterprise,Canada,No,4,167121
Frontend Developer,10,Bachelor,14,Finance,Medium,Sweden,No,4,123799
Product Manager,16,PhD,17,Consulting,Large,USA,No,4,262574
Cybersecurity Analyst,8,PhD,11,Manufacturing,Large,Singapore,Yes,3,163406
Cybersecurity Analyst,12,Diploma,18,Consulting,Large,Singapore,Yes,5,163554
Cloud Engineer,8,Diploma,2,Manufacturing,Startup,UK,No,2,119831
Software Engineer,16,PhD,1,Media,Enterprise,Remote,Hybrid,5,192375
